Query_Name	Query
Tropic_notNIH	("Malaria"[MeSH Major Topic] OR "Chagas Disease"[MeSH Major Topic] OR "Leishmaniasis"[MeSH Major Topic] OR "Nematode Infections"[MeSH Major Topic] OR "Trematode Infections"[MeSH Major Topic] OR "Leprosy"[MeSH Major Topic] OR "Hemorrhagic Fever, Ebola"[MeSH Major Topic] OR "Zika Virus Infection"[MeSH Major Topic] OR "Dracunculiasis"[MeSH Major Topic] OR "Rabies"[MeSH Major Topic] OR "Trachoma"[MeSH Major Topic] OR "Trypanosomiasis, African"[MeSH Major Topic] OR "Cysticercosis"[MeSH Major Topic] OR "Echinococcosis"[MeSH Major Topic] OR "Hemorrhagic Fevers, Viral"[MeSH Major Topic]) AND ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Neoplasms_NIH	("Neoplasms"[MeSH Major Topic]) AND ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) AND (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Neoplasms_notNIH	("Neoplasms"[MeSH Major Topic]) AND ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Neurologic_NIH	("Neurocognitive Disorders"[MeSH Major Topic] OR "Central Nervous System Diseases"[MeSH Major Topic] OR "Nervous System Malformations"[MeSH Major Topic] OR "Neurodegenerative Diseases"[MeSH Major Topic] OR "Neuromuscular Diseases"[MeSH Major Topic] OR "Demyelinating Diseases"[MeSH Major Topic]) AND ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) AND (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Neurologic_notNIH	("Neurocognitive Disorders"[MeSH Major Topic] OR "Central Nervous System Diseases"[MeSH Major Topic] OR "Nervous System Malformations"[MeSH Major Topic] OR "Neurodegenerative Diseases"[MeSH Major Topic] OR "Neuromuscular Diseases"[MeSH Major Topic] OR "Demyelinating Diseases"[MeSH Major Topic]) AND ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Dementia_NIH	("Dementia"[MeSH Major Topic]) AND ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) AND (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Dementia_notNIH	("Dementia"[MeSH Major Topic]) AND ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Nutrition_NIH	("Nutrition Disorders"[MeSH Major Topic]) AND ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) AND (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Nutrition_notNIH	("Nutrition Disorders"[MeSH Major Topic]) AND ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
OthInfectious_NIH	("Meningitis"[MeSH Major Topic] OR "Encephalitis"[MeSH Major Topic] OR "Diphtheria"[MeSH Major Topic] OR "Whooping Cough"[MeSH Major Topic] OR "Tetanus"[MeSH Major Topic] OR "Measles"[MeSH Major Topic] OR "Herpesvirus 3, Human"[MeSH Major Topic] OR "Hepatitis, Viral, Human"[MeSH Major Topic]) AND ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) AND (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
OthInfectious_notNIH	("Meningitis"[MeSH Major Topic] OR "Encephalitis"[MeSH Major Topic] OR "Diphtheria"[MeSH Major Topic] OR "Whooping Cough"[MeSH Major Topic] OR "Tetanus"[MeSH Major Topic] OR "Measles"[MeSH Major Topic] OR "Herpesvirus 3, Human"[MeSH Major Topic] OR "Hepatitis, Viral, Human"[MeSH Major Topic]) AND ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
RespInf_NIH	("Respiratory Tract Infections"[MeSH Major Topic]) AND ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) AND (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
RespInf_notNIH	("Respiratory Tract Infections"[MeSH Major Topic]) AND ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Senses_NIH	("Sensation Disorders"[MeSH Major Topic]) AND ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) AND (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Senses_notNIH	("Sensation Disorders"[MeSH Major Topic]) AND ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Skin_NIH	("Skin Diseases"[MeSH Major Topic]) AND ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) AND (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Skin_notNIH	("Skin Diseases"[MeSH Major Topic]) AND ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Substance_NIH	("Substance-Related Disorders"[MeSH Major Topic]) AND ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) AND (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
Substance_notNIH	("Substance-Related Disorders"[MeSH Major Topic]) AND ("Clinical Trial, Phase II" [Publication Type] OR "Clinical Trial, Phase III" [Publication Type]) NOT (NIH[gr] OR "research support, n i h, extramural"[Publication Type] OR "research support, n i h, intramural"[Publication Type])
